Position,weekday
"144.347809,37.514214,to",3
"144.504044,37.625015,to",3
"144.741776,37.792782,to",3
"144.888535,37.89571,to",3
"145.130096,38.064011,to",3
"160.692825,48.315136,to",4
"161.355209,48.650032,to",4
"163.200134,49.46225,to",4
"165.037811,50.223495,to",4
"165.525024,50.414177,to",4
"166.929825,50.970123,to",4
"168.218842,51.447067,to",4
"168.43222,51.524551,to",4
"168.643402,51.600677,to",4
"168.866119,51.680294,to",4
"169.087234,51.758652,to",4
"169.299835,51.833267,to",4
"169.521561,51.910492,to",4
"169.745041,51.987583,to",4
"169.970169,52.064575,to",4
"170.191956,52.13974,to",4
"170.417572,52.215549,to",4
"170.632248,52.298447,to",4
"170.838928,52.391327,to",4
"171.041489,52.481186,to",4
"171.244507,52.570633,to",4
"171.44577,52.658707,to",4
"171.65062,52.747513,to",4
"171.854553,52.835266,to",4
"172.06105,52.923515,to",4
"172.267822,53.010941,to",4
"172.479538,53.099812,to",4
"172.687393,53.186352,to",4
"172.898117,53.273392,to",4
"173.109467,53.359943,to",4
"173.321564,53.44606,to",4
"173.535919,53.53051,to",4
"173.750641,53.612164,to",4
"173.968033,53.694901,to",4
"174.186462,53.777191,to",4
"174.401337,53.857494,to",4
"174.622925,53.939518,to",4
"174.843719,54.020599,to",4
"175.074677,54.104645,to",4
"175.296158,54.184429,to",4
"175.516602,54.263149,to",4
"175.739136,54.341965,to",4
"175.972214,54.423706,to",4
"176.197357,54.501938,to",4
"176.423553,54.579803,to",4
"178.616669,55.299999,to",4
"179.21666,55.483334,to",4
"-178.516663,56.133335,to",4
"-176.300003,56.716667,to",4
"-168.329651,58.462955,to",4
"-168.079971,58.512012,to",4
"-167.823761,58.558823,to",4
"-167.556946,58.606541,to",4
"-167.298569,58.652454,to",4
"-166.968338,58.711952,to",4
"-166.744492,58.75095,to",4
"-166.479568,58.798618,to",4
"-166.212097,58.847546,to",4
"-165.933197,58.897747,to",4
"-165.667145,58.938816,to",4
"-165.191467,59.029449,to",4
"-164.913315,59.076839,to",4
"-164.621033,59.125813,to",4
"-164.337524,59.172546,to",4
"-164.063385,59.217052,to",4
"-163.782349,59.261948,to",4
"-163.492004,59.307598,to",4
"-163.209503,59.351303,to",4
"-162.921188,59.395348,to",4
"-162.638,59.444416,to",4
"-162.357468,59.491154,to",4
"-162.078918,59.536652,to",4
"-161.787033,59.583744,to",4
"-161.503662,59.62862,to",4
"-161.25029,59.660133,to",4
"-161.005661,59.695354,to",4
"-160.732498,59.739967,to",4
"-160.446533,59.780495,to",4
"-159.970551,59.859009,to",4
"-159.677948,59.900581,to",4
"-159.374908,59.942917,to",4
"-159.066925,59.985027,to",4
"-158.763046,60.025818,to",4
"-158.450226,60.066959,to",4
"-158.140335,60.106888,to",4
"-157.824295,60.146748,to",4
"-157.50824,60.185806,to",4
"-157.192856,60.223938,to",4
"-156.886948,60.260101,to",4
"-156.594955,60.293884,to",4
"-156.448944,60.311871,to",4
"-156.035477,60.400784,to",4
"-155.738968,60.464218,to",4
"-155.444183,60.526615,to",4
"-155.14827,60.588318,to",4
"-154.850586,60.649475,to",4
"-154.555954,60.709145,to",4
"-154.251358,60.76973,to",4
"-153.943085,60.830322,to",4
"-153.636887,60.889526,to",4
"-153.32605,60.948624,to",4
"-153.016693,61.006569,to",4
"-152.710052,61.063156,to",4
"-152.401749,61.119003,to",4
"-152.086685,61.175228,to",4
"-151.7771,61.229599,to",4
"-151.464737,61.283508,to",4
"-151.150009,61.336903,to",4
"-150.845917,61.387665,to",4
"-150.523178,61.44062,to",4
"-150.20874,61.491318,to",4
"-149.893829,61.541153,to",4
"-149.572647,61.591125,to",4
"-149.25029,61.640331,to",4
"-148.919678,61.689861,to",4
"-148.736374,61.716953,to",4
"-148.265274,61.785061,to",4
"-147.945816,61.830185,to",4
"-147.62207,61.875092,to",4
"-147.302338,61.918533,to",4
"-146.978867,61.96154,to",4
"-146.658524,62.003345,to",4
"-146.337784,62.044312,to",4
"-145.987411,62.088089,to",4
"-145.662643,62.127777,to",4
"-145.32399,62.158356,to",4
"-144.991638,62.169769,to",4
"-144.652863,62.181221,to",4
"-144.298981,62.19202,to",4
"-143.953354,62.201706,to",4
"-143.602936,62.21064,to",4
"-143.260086,62.218506,to",4
"-142.912582,62.225677,to",4
"-142.855225,62.226791,to",4
"-142.335693,62.235641,to",4
"-142.008667,62.240067,to",4
"-141.661011,62.239315,to",4
"-141.352051,62.236038,to",4
"-141.039078,62.234119,to",4
"-140.510559,62.251236,to",4
"-140.31897,62.251514,to",4
"-139.798996,62.250961,to",4
"-139.449463,62.249496,to",4
"-139.115967,62.247185,to",4
"-138.684647,62.243229,to",4
"-138.328552,62.238876,to",4
"-137.990921,62.233841,to",4
"-137.640579,62.227844,to",4
"-137.300522,62.221161,to",4
"-136.955063,62.213425,to",4
"-136.61203,62.204964,to",4
"-136.268814,62.195652,to",4
"-135.927017,62.185501,to",4
"-135.587875,62.174561,to",4
"-135.251465,62.162933,to",4
"-134.916962,62.150589,to",4
"-134.5811,62.137253,to",4
"-134.245193,62.123169,to",4
"-133.90889,62.108227,to",4
"-133.565872,62.092072,to",4
"-123.626915,61.235886,to",4
"-123.315155,61.196228,to",4
"-123.016457,61.15749,to",4
"-122.717285,61.117996,to",4
"-122.422386,61.078304,to",4
"-122.123535,61.037292,to",4
"-121.830727,60.996372,to",4
"-121.529778,60.953499,to",4
"-121.240799,60.911648,to",4
"-120.95919,60.870071,to",4
"-120.852737,60.854279,to",4
"-120.326149,60.779011,to",4
"-119.987282,60.721481,to",4
"-119.695061,60.675117,to",4
"-119.406708,60.628601,to",4
"-119.116043,60.580994,to",4
"-118.831436,60.533524,to",4
"-118.548859,60.485741,to",4
"-118.262917,60.43663,to",4
"-117.984726,60.388123,to",4
"-117.702812,60.338169,to",4
"-117.428253,60.288826,to",4
"-117.146461,60.237488,to",4
"-116.872261,60.186783,to",4
"-116.592995,60.134274,to",4
"-116.326576,60.083576,to",4
"-116.054962,60.027481,to",4
"-115.78112,59.966125,to",4
"-115.502579,59.904163,to",4
"-115.236053,59.844086,to",4
"-114.965202,59.782246,to",4
"-114.690727,59.718746,to",4
"-114.42289,59.65604,to",4
"-114.158463,59.593288,to",4
"-113.847931,59.518707,to",4
"-113.588013,59.455399,to",4
"-113.418915,59.413834,to",4
"-113.034393,59.318115,to",4
"-112.772736,59.251923,to",4
"-112.510986,59.185024,to",4
"-112.416504,59.160645,to",4
"-112.059128,59.067619,to",4
"-111.80265,58.999935,to",4
"-111.546555,58.931549,to",4
"-111.297089,58.864235,to",4
"-111.045502,58.795475,to",4
"-110.793457,58.72588,to",4
"-110.548332,58.657516,to",4
"-110.300339,58.587524,to",4
"-110.053436,58.517094,to",4
"-109.805695,58.445683,to",4
"-109.560539,58.374252,to",4
"-109.311493,58.300953,to",4
"-109.067574,58.228271,to",4
"-108.822769,58.154663,to",4
"-108.577438,58.080093,to",4
"-108.339638,58.007034,to",4
"-108.099518,57.932537,to",4
"-107.857925,57.856842,to",4
"-107.620476,57.781631,to",4
"-107.390755,57.70816,to",4
"-107.154724,57.631943,to",4
"-106.916801,57.554306,to",4
"-106.685143,57.477951,to",4
"-106.45134,57.400131,to",4
"-106.21402,57.320389,to",4
"-105.987,57.243301,to",4
"-105.765808,57.167542,to",4
"-105.542641,57.090363,to",4
"-105.312622,57.010071,to",4
"-105.196411,56.969193,to",4
"-104.875839,56.855457,to",4
"-104.649734,56.774223,to",4
"-104.418869,56.690689,to",4
"-104.195755,56.609058,to",4
"-103.977524,56.528549,to",4
"-103.758232,56.446915,to",4
"-103.529831,56.361118,to",4
"-103.314095,56.279251,to",4
"-103.096733,56.196091,to",4
"-102.870064,56.108734,to",4
"-102.654915,56.026245,to",4
"-102.440933,55.943253,to",4
"-102.228035,55.85994,to",4
"-102.017586,55.77689,to",4
"-101.804466,55.69207,to",4
"-101.593987,55.607529,to",4
"-101.385002,55.522842,to",4
"-101.178169,55.438408,to",4
"-100.973595,55.354103,to",4
"-100.770477,55.269745,to",4
"-100.564003,55.183273,to",4
"-100.363602,55.098671,to",4
"-100.16452,55.013897,to",4
"-99.958862,54.925598,to",4
"-99.752617,54.836349,to",4
"-99.555519,54.75032,to",4
"-99.487579,54.72052,to",4
"-99.197556,54.592369,to",4
"-98.994003,54.501526,to",4
"-98.795471,54.412117,to",4
"-98.620605,54.33284,to",4
"-98.381355,54.223488,to",4
"-98.178436,54.129871,to",4
"-97.984962,54.039932,to",4
"-97.786804,53.947433,to",4
"-97.590904,53.863873,to",4
"-97.377556,53.770477,to",4
"-97.294685,53.733948,to",4
"-97.020187,53.612091,to",4
"-96.831688,53.527634,to",4
"-96.65065,53.445923,to",4
"-96.408989,53.335922,to",4
"-96.221252,53.24966,to",4
"-96.036827,53.164471,to",4
"-96.020348,53.156799,to",4
"-95.876389,53.089737,to",4
"-95.611267,52.965229,to",4
"-95.427795,52.878315,to",4
"-95.245895,52.791504,to",4
"-95.062256,52.703156,to",4
"-94.926605,52.637558,to",4
"-94.653244,52.504211,to",4
"-94.470215,52.414215,to",4
"-94.285057,52.322433,to",4
"-94.100113,52.230011,to",4
"-93.913956,52.136398,to",4
"-93.733444,52.044937,to",4
"-93.55188,51.952297,to",4
"-93.369316,51.858444,to",4
"-93.188934,51.765018,to",4
"-93.009956,51.671722,to",4
"-92.833435,51.579025,to",4
"-92.653046,51.483608,to",4
"-92.474594,51.388641,to",4
"-92.293541,51.291504,to",4
"-92.120285,51.197937,to",4
"-91.943024,51.101532,to",4
"-91.769539,51.006546,to",4
"-91.596504,50.911194,to",4
"-91.471428,50.841843,to",4
"-91.223717,50.703461,to",4
"-91.053169,50.607422,to",4
"-90.881584,50.510101,to",4
"-90.712852,50.413792,to",4
"-90.544037,50.316833,to",4
"-90.376137,50.219696,to",4
"-90.206429,50.120865,to",4
"-90.042213,50.024643,to",4
"-89.865631,49.923157,to",4
"-89.693825,49.826065,to",4
"-89.526001,49.729843,to",4
"-89.356285,49.631973,to",4
"-89.187881,49.534149,to",4
"-89.021713,49.437149,to",4
"-88.854385,49.338669,to",4
"-88.688721,49.240631,to",4
"-88.523674,49.142349,to",4
"-88.358047,49.043015,to",4
"-88.193764,48.943951,to",4
"-88.028801,48.84375,to",4
"-87.865059,48.743729,to",4
"-87.702484,48.643738,to",4
"-87.541664,48.544254,to",4
"-87.380989,48.444214,to",4
"-87.219955,48.343288,to",4
"-87.067848,48.247513,to",4
"-86.837517,48.09586,to",4
"-86.693352,48.012474,to",4
"-86.430222,47.85775,to",4
"-86.256828,47.761898,to",4
"-86.088371,47.667583,to",4
"-85.918793,47.572105,to",4
"-85.750824,47.476906,to",4
"-85.58371,47.381706,to",4
"-85.409431,47.281677,to",4
"-85.243134,47.185722,to",4
"-85.079018,47.090332,to",4
"-84.915596,46.994934,to",4
"-84.751915,46.898632,to",4
"-84.589302,46.802502,to",4
"-84.424637,46.704575,to",4
"-84.260246,46.60611,to",4
"-84.095985,46.507233,to",4
"-83.930878,46.407135,to",4
"-83.765526,46.306274,to",4
"-83.59964,46.204632,to",4
"-83.435051,46.103008,to",4
"-83.268951,45.999943,to",4
"-83.105392,45.897758,to",4
"-82.942383,45.795391,to",4
"-82.786102,45.696514,to",4
"-82.617325,45.589352,to",4
"-82.456612,45.486519,to",4
"-82.288605,45.378471,to",4
"-82.132675,45.277542,to",4
"-81.973442,45.173859,to",4
"-81.816948,45.071411,to",4
"-81.659035,44.967365,to",4
"-81.501808,44.863323,to",4
"-81.345718,44.759308,to",4
"-81.187332,44.65329,to",4
"-81.030266,44.547421,to",4
"-80.872452,44.440475,to",4
"-80.717491,44.334953,to",4
"-80.560654,44.227432,to",4
"-80.432671,44.139343,to",4
"-80.206276,43.98246,to",4
"-80.047691,43.871761,to",4
"-79.890022,43.761017,to",4
"-79.735771,43.652161,to",4
"-79.580185,43.541565,to",4
"-79.422783,43.429276,to",4
"-79.33783,43.377182,to",4
"-79.320702,43.369835,to",4
"-79.286736,43.357864,to",4
"-79.24955,43.347115,to",4
"-79.027794,43.281105,to",4
"-78.808395,43.213417,to",4
"-78.582329,43.143494,to",4
"-78.358543,43.073574,to",4
"-78.135727,43.003372,to",4
"-77.910263,42.931824,to",4
"-77.687645,42.860367,to",4
"-77.468819,42.789745,to",4
"-77.247681,42.717773,to",4
"-77.028015,42.645401,to",4
"-76.81385,42.574627,to",4
"-76.60923,42.506744,to",4
"-76.414513,42.440929,to",4
"-76.213409,42.372894,to",4
"-76.028137,42.309792,to",4
"-75.845551,42.247009,to",4
"-75.660469,42.183014,to",4
"-75.478569,42.119812,to",4
"-75.302658,42.058132,to",4
"-75.133324,41.994308,to",4
"-74.965958,41.93074,to",4
"-74.801979,41.86821,to",4
"-74.648788,41.809937,to",4
"-74.595695,41.789619,to",4
"-74.464439,41.738735,to",4
"-74.386444,41.708431,to",4
"-74.326378,41.680023,to",4
"-74.307838,41.656078,to",4
"-74.302406,41.630722,to",4
"-74.309525,41.602844,to",4
"-74.316185,41.588421,to",4
"-74.32238,41.573708,to",4
"-74.327881,41.559769,to",4
"-74.333366,41.546242,to",4
"-74.339241,41.53223,to",4
"-74.344978,41.518616,to",4
"-74.350853,41.504883,to",4
"-74.356651,41.491104,to",4
"-74.362396,41.477783,to",4
"-74.368202,41.464325,to",4
"-74.373947,41.451141,to",4
"-74.379814,41.437683,to",4
"-74.385681,41.424133,to",4
"-74.391426,41.411102,to",4
"-74.39724,41.397648,to",4
"-74.403282,41.383591,to",4
"-74.40918,41.369843,to",4
"-74.414673,41.356842,to",4
"-74.420593,41.342972,to",4
"-74.426331,41.329742,to",4
"-74.432434,41.315964,to",4
"-74.43824,41.302681,to",4
"-74.444031,41.289276,to",4
"-74.450012,41.275223,to",4
"-74.455811,41.261536,to",4
"-74.461487,41.248169,to",4
"-74.467407,41.23407,to",4
"-74.473137,41.220516,to",4
"-74.479004,41.206646,to",4
"-74.484619,41.19347,to",4
"-74.490486,41.179878,to",4
"-74.496033,41.166962,to",4
"-74.501976,41.153294,to",4
"-74.507874,41.139587,to",4
"-74.51371,41.125923,to",4
"-74.51947,41.11235,to",4
"-74.525085,41.098938,to",4
"-74.530754,41.085468,to",4
"-74.536316,41.071976,to",4
"-74.539917,41.058472,to",4
"-74.541054,41.047577,to",4
"-74.541862,41.036449,to",4
"-74.542984,41.02174,to",4
"-74.544174,41.007122,to",4
"-74.545532,40.992233,to",4
"-74.546875,40.977676,to",4
"-74.548225,40.963036,to",4
"-74.549599,40.94828,to",4
"-74.550972,40.933334,to",4
"-74.552414,40.918671,to",4
"-74.553833,40.90361,to",4
"-74.555176,40.888641,to",4
"-74.556534,40.87347,to",4
"-74.557922,40.858154,to",4
"-74.559212,40.843632,to",4
"-74.56028,40.828129,to",4
"-74.559654,40.813137,to",4
"-74.558472,40.797226,to",4
"-74.557495,40.781982,to",4
"-74.556656,40.766865,to",4
"-74.555969,40.751781,to",4
"-74.555283,40.736282,to",4
"-74.554504,40.720642,to",4
"-74.5541,40.713375,to",4
"-74.553345,40.705444,to",4
"-74.551392,40.697937,to",4
"-74.547668,40.690056,to",4
"-74.542542,40.68219,to",4
"-74.537369,40.675205,to",4
"-74.531799,40.667908,to",4
"-74.526123,40.660538,to",4
"-74.517822,40.649734,to",4
"-74.512337,40.642525,to",4
"-74.507156,40.635773,to",4
"-74.501663,40.628651,to",4
"-74.496727,40.622227,to",4
"-74.486244,40.60854,to",4
"-74.481384,40.602219,to",4
"-74.476318,40.595627,to",4
"-74.471558,40.589447,to",4
"-74.466492,40.582993,to",4
"-74.461647,40.576748,to",4
"-74.456902,40.57074,to",4
"-74.452148,40.564682,to",4
"-74.442871,40.553055,to",4
"-74.438118,40.547234,to",4
"-74.430504,40.539829,to",4
"-74.423569,40.535549,to",4
"-74.415222,40.532135,to",4
"-74.402725,40.528564,to",4
"-74.394531,40.52655,to",4
"-74.385986,40.524445,to",4
"-74.370178,40.520691,to",4
"-74.362183,40.518768,to",4
"-74.35437,40.516937,to",4
"-74.346436,40.51506,to",4
"-74.327568,40.511433,to",4
"-74.300102,40.517998,to",4
"-74.293983,40.520931,to",4
"-74.284683,40.525444,to",4
"-74.278503,40.528473,to",4
"-74.269577,40.533733,to",4
"-74.265327,40.536945,to",4
"-74.260651,40.541553,to",4
"-74.256279,40.547371,to",4
"-74.253174,40.552277,to",4
"-74.249352,40.558685,to",4
"-74.244324,40.566971,to",4
"-74.239563,40.574661,to",4
"-74.237305,40.578186,to",4
"-74.23362,40.584007,to",4
"-74.23175,40.586929,to",4
"-74.227966,40.592789,to",4
"-74.225197,40.597229,to",4
"-74.219604,40.60611,to",4
"-74.215271,40.612976,to",4
"-74.204971,40.629211,to",4
"-74.202156,40.633587,to",4
"-74.183334,40.666668,to",4
"-74.166664,40.666668,to",4
"-74.166664,40.683334,to",4
"-74.169296,40.695793,to",4
"-74.169853,40.69492,to",4
"-74.17028,40.694256,to",4
"-74.17054,40.693813,to",4
"-74.170914,40.693241,to",4
"-74.171295,40.69265,to",4
"-74.171555,40.69223,to",4
"-74.171913,40.691673,to",4
"-74.172501,40.690762,to",4
"-74.172745,40.690361,to",4
"-74.173157,40.68972,to",4
"-74.173309,40.68948,to",4
"-74.173836,40.688644,to",4
"-74.174103,40.688255,to",4
"-74.174492,40.688309,to",4
"-74.174789,40.688438,to",4
"-74.175163,40.688599,to",4
"-74.1754,40.688694,to",4
"-74.175293,40.6894,to",4
"-74.17514,40.689606,to",4
"103.985466,1.345581,to",4
"103.985451,1.335223,to",4
"103.983521,1.329765,to",4
"103.984779,1.329014,to",4
"103.996201,1.355368,to",4
"103.998192,1.36007,to",4
"104.000031,1.364685,to",4
"104.001793,1.369125,to",4
"104.003609,1.373749,to",4
"104.00547,1.378143,to",4
"104.007523,1.382182,to",4
"104.009987,1.386372,to",4
"104.01268,1.390981,to",4
"104.015297,1.395355,to",4
"104.019547,1.400803,to",4
"104.02475,1.405243,to",4
"104.032379,1.408951,to",4
"104.038429,1.410187,to",4
"104.065666,1.406021,to",4
"104.075813,1.402496,to",4
"104.090759,1.397369,to",4
"104.098251,1.395031,to",4
"104.105591,1.392796,to",4
"104.119514,1.388979,to",4
"104.127045,1.387117,to",4
"104.148994,1.382355,to",4
"104.16394,1.379608,to",4
"104.179794,1.376876,to",4
"104.19648,1.37384,to",4
"104.214027,1.37059,to",4
"104.231606,1.367193,to",4
"104.250435,1.363358,to",4
"104.269661,1.359238,to",4
"104.289001,1.354903,to",4
"104.308083,1.350667,to",4
"104.328033,1.346512,to",4
"104.348099,1.342575,to",4
"104.368118,1.338409,to",4
"104.388115,1.334047,to",4
"104.408386,1.330582,to",4
"104.419174,1.329997,to",4
"104.429428,1.330124,to",4
"104.439018,1.330536,to",4
"104.453842,1.331254,to",4
"104.474915,1.331953,to",4
"104.495842,1.332465,to",4
"104.516708,1.332916,to",4
"104.537659,1.333396,to",4
"104.558876,1.333815,to",4
"104.580658,1.334327,to",4
"104.601715,1.334839,to",4
"104.660461,1.336304,to",4
"104.720657,1.337769,to",4
"104.777557,1.339168,to",4
"104.839317,1.340698,to",4
"104.89959,1.342101,to",4
"104.953415,1.343399,to",4
"105.013748,1.34491,to",4
"105.129547,1.347641,to",4
"105.251022,1.35054,to",4
"105.363678,1.353241,to",4
"105.493286,1.356308,to",4
"105.61367,1.359146,to",4
"105.73172,1.364914,to",4
"105.750229,1.370638,to",4
"105.76059,1.375168,to",4
"105.76931,1.379855,to",4
"105.780975,1.387299,to",4
"105.790283,1.394531,to",4
"105.803322,1.406708,to",4
"105.811409,1.416026,to",4
"105.821777,1.430504,to",4
"105.827698,1.440885,to",4
"105.833344,1.452164,to",4
"105.838783,1.463556,to",4
"105.900391,1.580774,to",4
"105.95916,1.694362,to",4
"105.999123,1.771592,to",4
"106.110146,1.986191,to",4
"106.152695,2.068502,to",4
"106.191528,2.143498,to",4
"106.282066,2.318298,to",4
"106.298645,2.350283,to",4
"106.407661,2.560867,to",4
"106.415092,2.575177,to",4
"106.479118,2.698975,to",4
"106.573067,2.880466,to",4
"106.628944,2.988328,to",4
"106.716408,3.157126,to",4
"106.785172,3.289893,to",4
"117.631889,16.837572,to",4
"117.751656,16.942932,to",4
"117.866722,17.043938,to",4
"117.988602,17.150682,to",4
"118.109962,17.256866,to",4
"118.226379,17.358492,to",4
"118.348869,17.46524,to",4
"118.464401,17.565695,to",4
"118.580208,17.66629,to",4
"118.703453,17.773087,to",4
"118.821014,17.874756,to",4
"118.944397,17.981323,to",4
"119.06852,18.088303,to",4
"119.187241,18.190338,to",4
"119.306274,18.292557,to",4
"119.431488,18.399811,to",4
"119.551575,18.502512,to",4
"119.676872,18.609444,to",4
"119.796196,18.711044,to",4
"119.920967,18.817066,to",4
"120.040741,18.918732,to",4
"120.165909,19.024643,to",4
"120.28656,19.126602,to",4
"120.41375,19.233849,to",4
"120.53405,19.335007,to",4
"120.661095,19.441704,to",4
"120.783005,19.543808,to",4
"120.911079,19.650864,to",4
"121.032433,19.752161,to",4
"121.154724,19.853943,to",4
"121.283615,19.961014,to",4
"121.407318,20.063549,to",4
"121.536797,20.170624,to",4
"121.658722,20.27124,to",4
"121.78791,20.377625,to",4
"121.88517,20.45755,to",4
"122.179642,20.698746,to",4
"122.305496,20.801376,to",4
"122.319229,20.812574,to",4
"122.502899,20.964567,to",4
"122.610115,21.087093,to",4
"122.702202,21.219452,to",4
"122.794136,21.35095,to",4
"122.886375,21.482941,to",4
"122.978462,21.614483,to",4
"123.03389,21.683624,to",4
"123.046074,21.695343,to",4
"123.16478,21.809006,to",4
"123.282928,21.923584,to",4
"123.402153,22.038481,to",4
"123.521828,22.153605,to",4
"123.642982,22.269836,to",4
"123.762184,22.383957,to",4
"123.881172,22.49758,to",4
"124.000954,22.611631,to",4
"124.080887,22.687637,to",4
"124.189651,22.790863,to",4
"124.357597,22.94989,to",4
"124.481865,23.067192,to",4
"124.517159,23.100431,to",4
"124.691872,23.264713,to",4
"124.820862,23.385611,to",4
"124.938354,23.495426,to",4
"125.060829,23.609665,to",4
"125.187477,23.727493,to",4
"125.307777,23.839029,to",4
"125.428215,23.95047,to",4
"125.551758,24.064434,to",4
"125.594734,24.10405,to",4
"125.779778,24.274105,to",4
"125.923767,24.405899,to",4
"126.022873,24.496439,to",4
"126.266228,24.717819,to",4
"126.391693,24.83157,to",4
"126.521767,24.94902,to",4
"126.647339,25.062195,to",4
"126.778618,25.180161,to",4
"126.905876,25.294159,to",4
"127.032318,25.407141,to",4
"127.160065,25.520914,to",4
"127.288361,25.634857,to",4
"127.41555,25.747484,to",4
"127.543449,25.86042,to",4
"127.67305,25.974564,to",4
"127.800789,26.08671,to",4
"127.931488,26.201111,to",4
"128.06044,26.313652,to",4
"128.192047,26.428207,to",4
"128.323425,26.542131,to",4
"128.455414,26.656265,to",4
"128.587296,26.769974,to",4
"128.725555,26.888809,to",4
"128.857422,27.001787,to",4
"128.989395,27.114487,to",4
"129.125534,27.23036,to",4
"129.266846,27.350327,to",4
"129.401016,27.46376,to",4
"129.539261,27.580292,to",4
"129.679718,27.698273,to",4
"129.82103,27.81665,to",4
"129.960754,27.933205,to",4
"130.100037,28.049074,to",4
"130.240433,28.165421,to",4
"130.380783,28.281372,to",4
"130.519791,28.395794,to",4
"131.113861,28.880497,to",4
"131.305786,29.035608,to",4
"131.516495,29.205048,to",4
"131.546524,29.22908,to",4
"131.75354,29.394516,to",4
"131.90213,29.512676,to",4
"132.067917,29.644089,to",4
"132.240952,29.769241,to",4
"132.395386,29.878111,to",4
"132.549057,29.987183,to",4
"132.708969,30.099884,to",4
"132.861511,30.207096,to",4
"133.06958,30.35257,to",4
"133.093552,30.369324,to",4
"133.32782,30.532104,to",4
"133.489441,30.643982,to",4
"133.57608,30.703629,to",4
"133.817657,30.86944,to",4
"135.004013,31.659805,to",4
"135.18396,31.76152,to",4
"135.429031,31.903273,to",4
"135.601669,32.002243,to",4
"135.783768,32.106125,to",4
"136.02948,32.245605,to",4
"136.203888,32.34407,to",4
"136.377884,32.441837,to",4
"136.560898,32.544159,to",4
"136.745361,32.646805,to",4
"136.927765,32.747822,to",4
"137.111847,32.849262,to",4
"137.284882,32.944134,to",4
"137.472031,33.046268,to",4
"137.656891,33.146591,to",4
"137.842545,33.246864,to",4
"138.027512,33.346298,to",4
"138.214493,33.446274,to",4
"138.391632,33.540562,to",4
"138.579636,33.640091,to",4
"138.767303,33.738968,to",4
"138.957077,33.838356,to",4
"139.146057,33.936859,to",4
"139.324524,34.029373,to",4
"139.513641,34.126923,to",4
"139.694748,34.222275,to",4
"139.798218,34.276737,to",4
"140.061386,34.413803,to",4
"140.257294,34.515289,to",4
"140.43869,34.608795,to",4
"140.634613,34.709164,to",4
"140.805161,34.806976,to",4
"140.975937,34.90752,to",4
"141.174316,35.023819,to",4
"141.277405,35.093079,to",4
"141.423676,35.21365,to",4
"141.562805,35.325748,to",4
"141.714111,35.447712,to",4
"141.846008,35.553432,to",4
"141.931229,35.621521,to",4
"141.945526,35.632946,to",4
"141.969452,35.652054,to",4
"141.994614,35.672096,to",4
"142.140533,35.788105,to",4
"142.292236,35.908161,to",4
"142.446777,36.0298,to",4
"142.599396,36.149506,to",4
"142.75238,36.268848,to",4
"142.900024,36.38356,to",4
"143.043304,36.494339,to",4
"143.192886,36.609379,to",4
"143.338104,36.720779,to",4
"143.488022,36.835236,to",4
"143.637161,36.948326,to",4
"143.723923,37.013962,to",4
"144.007919,37.227493,to",4
"144.034637,37.247562,to",4
"144.256454,37.412933,to",4
"144.380951,37.505276,to",4
"144.522232,37.609634,to",4
"144.746216,37.774063,to",4
"144.895706,37.883102,to",4
"145.040039,37.988022,to",4
"161.37558,48.660019,to",5
"163.217422,49.484741,to",5
"165.076675,50.254932,to",5
"165.522324,50.419933,to",5
"167.010147,51.002434,to",5
"168.244781,51.456657,to",5
"168.319382,51.48381,to",5
"168.557068,51.56987,to",5
"168.868103,51.681179,to",5
"169.08197,51.756958,to",5
"169.296265,51.832241,to",5
"169.513321,51.907745,to",5
"169.730072,51.982635,to",5
"169.945221,52.056198,to",5
"170.165039,52.130871,to",5
"170.380447,52.203354,to",5
"170.593033,52.280823,to",5
"170.793457,52.371315,to",5
"170.995712,52.461044,to",5
"171.197739,52.550354,to",5
"171.404572,52.6409,to",5
"171.610184,52.730255,to",5
"171.817093,52.819427,to",5
"172.024384,52.908005,to",5
"172.232513,52.996277,to",5
"172.442551,53.084518,to",5
"172.65596,53.173504,to",5
"172.868988,53.261627,to",5
"173.081284,53.348679,to",5
"173.296158,53.435963,to",5
"173.516861,53.523483,to",5
"173.734406,53.606205,to",5
"173.954849,53.690094,to",5
"174.174011,53.77277,to",5
"174.394958,53.855305,to",5
"174.613876,53.936401,to",5
"174.833511,54.017075,to",5
"175.061874,54.100159,to",5
"175.28891,54.182007,to",5
"175.515533,54.262985,to",5
"175.748871,54.345547,to",5
"175.975693,54.425125,to",5
"176.205719,54.50499,to",5
"178.616669,55.299999,to",5
"179.316666,55.516666,to",5
"-178.383331,56.166668,to",5
"-176.300003,56.716667,to",5
"-176.016663,56.783333,to",5
"-173.681122,57.333851,to",5
"-173.607254,57.349739,to",5
"-171.114624,57.885567,to",5
"-170.741745,57.958363,to",5
"-168.840363,58.357048,to",5
"-168.288681,58.467472,to",5
"-168.061874,58.508556,to",5
"-167.799225,58.555065,to",5
"-167.536789,58.602253,to",5
"-167.277252,58.648075,to",5
"-166.788849,58.748413,to",5
"-166.559235,58.789703,to",5
"-166.165375,58.859253,to",5
"-165.876419,58.909435,to",5
"-165.580811,58.962067,to",5
"-165.291412,59.012375,to",5
"-164.996979,59.062775,to",5
"-164.714706,59.110355,to",5
"-164.421753,59.158905,to",5
"-164.146637,59.206009,to",5
"-163.869415,59.275429,to",5
